time	V(vd)	V(vgs)	Id(M1)
7.834485768380512e-004	5.672634e+000	4.062494e+000	2.259332e-002
7.834552466941713e-004	5.665427e+000	4.148782e+000	5.965746e-002
7.834623578792403e-004	5.646597e+000	4.221448e+000	1.168816e-001
7.834710798807079e-004	5.599955e+000	4.285733e+000	1.852686e-001
7.834743231171889e-004	5.562476e+000	4.294549e+000	1.932711e-001
7.834761465630367e-004	5.520285e+000	4.285393e+000	1.763042e-001
7.834771853768864e-004	5.478152e+000	4.268525e+000	1.485549e-001
7.834778561389982e-004	5.436277e+000	4.248165e+000	1.197833e-001
7.834786552281905e-004	5.375971e+000	4.217123e+000	8.583511e-002
7.834791396297601e-004	5.342083e+000	4.200053e+000	7.303376e-002
7.834795524787970e-004	5.319354e+000	4.189587e+000	6.770857e-002
7.834800612533457e-004	5.298185e+000	4.181265e+000	6.431705e-002
7.834806801360966e-004	5.278550e+000	4.175243e+000	6.223943e-002
7.834814195493773e-004	5.260284e+000	4.171531e+000	6.103935e-002
7.834824819270166e-004	5.238514e+000	4.169178e+000	6.031622e-002
7.834836535910226e-004	5.217010e+000	4.168203e+000	5.997644e-002
7.834856837675697e-004	5.181721e+000	4.167675e+000	5.974792e-002
7.834878566671727e-004	5.144856e+000	4.167435e+000	5.959708e-002
7.834922024663787e-004	5.072583e+000	4.167138e+000	5.939005e-002
7.834968979299155e-004	4.996577e+000	4.166868e+000	5.919546e-002
7.835062888569890e-004	4.850846e+000	4.166393e+000	5.886230e-002
7.835196849927218e-004	4.657509e+000	4.165795e+000	5.844983e-002
7.835464772641876e-004	4.308064e+000	4.164807e+000	5.777926e-002
7.835733490249644e-004	3.998087e+000	4.164081e+000	5.726022e-002
7.836123256801287e-004	3.601726e+000	4.163424e+000	5.670696e-002
7.836566241349571e-004	3.192678e+000	4.163063e+000	5.625900e-002
7.837198357023551e-004	2.646767e+000	4.163017e+000	5.584799e-002
7.838044640701272e-004	1.941427e+000	4.163587e+000	5.561566e-002
7.839371115501562e-004	8.536628e-001	4.165536e+000	5.573947e-002
7.840150141520908e-004	2.449944e-001	4.186431e+000	5.594078e-002
7.840408859016869e-004	9.324688e-002	4.229445e+000	5.592519e-002
7.840529056420371e-004	5.875961e-002	4.274263e+000	5.592239e-002
7.840603380265954e-004	5.001624e-002	4.309124e+000	5.595718e-002
7.840693400749407e-004	4.304512e-002	4.351205e+000	5.601199e-002
7.840776505822125e-004	3.832415e-002	4.388826e+000	5.606643e-002
7.840875372360499e-004	3.421308e-002	4.431535e+000	5.613606e-002
7.840981207483103e-004	3.096873e-002	4.474329e+000	5.621301e-002
7.841139198238869e-004	2.745907e-002	4.533157e+000	5.633105e-002
7.841285589954501e-004	2.517655e-002	4.581535e+000	5.644241e-002
7.841578373385766e-004	2.216243e-002	4.664105e+000	5.666764e-002
7.841873214468278e-004	2.025004e-002	4.730183e+000	5.689656e-002
7.842462896633302e-004	1.817349e-002	4.824292e+000	5.735686e-002
7.843194825596927e-004	1.692968e-002	4.895566e+000	5.793073e-002
7.844658683524179e-004	1.612400e-002	4.962671e+000	5.908219e-002
7.846387090814062e-004	1.604360e-002	4.991440e+000	6.043950e-002
7.848983575595978e-004	1.645975e-002	5.000079e+000	6.248386e-002
7.852425868934145e-004	1.716449e-002	5.001470e+000	6.522445e-002
7.859310455610479e-004	1.862471e-002	5.001462e+000	7.074108e-002
7.869310455610479e-004	2.075518e-002	5.001464e+000	7.877849e-002
7.879310455610480e-004	2.289450e-002	5.001464e+000	8.683833e-002
7.889310455610480e-004	2.503600e-002	5.001464e+000	9.489503e-002
7.899310455610480e-004	2.717099e-002	5.001463e+000	1.029159e-001
7.909310455610480e-004	2.929103e-002	5.001462e+000	1.108693e-001
7.919310455610481e-004	3.138799e-002	5.001460e+000	1.187252e-001
7.929310455610481e-004	3.345407e-002	5.001457e+000	1.264545e-001
7.939310455610481e-004	3.548956e-002	5.001453e+000	1.340607e-001
7.942660000000001e-004	3.616199e-002	5.001452e+000	1.365711e-001
7.945960911220962e-004	3.681768e-002	5.001451e+000	1.390210e-001
7.946058177558079e-004	3.683728e-002	5.001451e+000	1.390925e-001
7.946252710232315e-004	3.687627e-002	5.001451e+000	1.392353e-001
7.946641775580786e-004	3.695282e-002	5.001451e+000	1.395220e-001
7.947224480122187e-004	3.706777e-002	5.001451e+000	1.399501e-001
7.948389889204987e-004	3.729674e-002	5.001450e+000	1.408043e-001
7.950329181834399e-004	3.767216e-002	5.001446e+000	1.422295e-001
7.950339181834400e-004	3.767616e-002	5.001447e+000	1.422330e-001
7.950359181834402e-004	3.768359e-002	5.001450e+000	1.422418e-001
7.950399181834407e-004	3.769053e-002	5.001449e+000	1.422734e-001
7.950451028823532e-004	3.770097e-002	5.001449e+000	1.423099e-001
7.950554722801781e-004	3.772098e-002	5.001449e+000	1.423866e-001
7.950752999708709e-004	3.775979e-002	5.001449e+000	1.425303e-001
7.951086436273195e-004	3.782477e-002	5.001449e+000	1.427730e-001
7.951753309402168e-004	3.795379e-002	5.001448e+000	1.432658e-001
7.951763309402169e-004	3.795612e-002	5.001448e+000	1.432688e-001
7.951783309402172e-004	3.796071e-002	5.001449e+000	1.432768e-001
7.951823309402177e-004	3.796833e-002	5.001449e+000	1.433090e-001
7.951896345592776e-004	3.798259e-002	5.001449e+000	1.433604e-001
7.952042417973975e-004	3.801098e-002	5.001449e+000	1.434672e-001
7.952334562736374e-004	3.806773e-002	5.001448e+000	1.436870e-001
7.952344562736375e-004	3.806968e-002	5.001448e+000	1.436902e-001
7.952364562736377e-004	3.807361e-002	5.001448e+000	1.436981e-001
7.952404562736382e-004	3.808141e-002	5.001448e+000	1.437303e-001
7.952484562736392e-004	3.809702e-002	5.001448e+000	1.437917e-001
7.952499999999981e-004	3.809998e-002	5.001449e+000	1.438012e-001
7.952530874527159e-004	3.810590e-002	5.001449e+000	1.438193e-001
7.952592623581514e-004	3.811775e-002	5.001448e+000	1.438583e-001
7.952602623581515e-004	3.811976e-002	5.001448e+000	1.438684e-001
7.952622623581517e-004	3.812363e-002	5.001448e+000	1.438830e-001
7.952632623581519e-004	3.812577e-002	5.001448e+000	1.438972e-001
7.952639999999999e-004	3.812700e-002	5.001448e+000	1.438954e-001
7.952645247163041e-004	3.812823e-002	5.001448e+000	1.439067e-001
7.952649505673916e-004	3.812843e-002	5.001448e+000	1.438873e-001
7.952651482978252e-004	3.812882e-002	5.001448e+000	1.438894e-001
7.952655437586923e-004	3.813019e-002	5.001448e+000	1.439134e-001
7.952660000000000e-004	3.815289e-002	5.001449e+000	1.448401e-001
7.952660456241308e-004	3.813872e-002	5.001432e+000	1.442470e-001
7.952661368723923e-004	3.812997e-002	5.001392e+000	1.439184e-001
7.952663193689154e-004	3.812656e-002	5.001294e+000	1.439168e-001
7.952666350069539e-004	3.811874e-002	5.001094e+000	1.439206e-001
7.952670000000000e-004	3.810951e-002	5.000834e+000	1.439710e-001
7.952670364993047e-004	3.810784e-002	5.000816e+000	1.439407e-001
7.952671094979139e-004	3.810590e-002	5.000785e+000	1.439237e-001
7.952672554951323e-004	3.810407e-002	5.000738e+000	1.439239e-001
7.952675474895693e-004	3.810278e-002	5.000653e+000	1.439257e-001
7.952681314784433e-004	3.810126e-002	5.000443e+000	1.439298e-001
7.952690155739367e-004	3.808978e-002	4.999811e+000	1.439370e-001
7.952704808577033e-004	3.803792e-002	4.997725e+000	1.439500e-001
7.952713776238314e-004	3.797506e-002	4.995441e+000	1.439591e-001
7.952718415710250e-004	3.791895e-002	4.993479e+000	1.439658e-001
7.952721576950208e-004	3.785688e-002	4.991411e+000	1.439725e-001
7.952724718239091e-004	3.777396e-002	4.988831e+000	1.439772e-001
7.952727716348133e-004	3.769727e-002	4.986471e+000	1.439758e-001
7.952730453543220e-004	3.765058e-002	4.984704e+000	1.439720e-001
7.952733395272758e-004	3.762887e-002	4.983171e+000	1.439689e-001
7.952735876284816e-004	3.762868e-002	4.982094e+000	1.439676e-001
7.952738571418231e-004	3.764213e-002	4.981084e+000	1.439673e-001
7.952741525387402e-004	3.766617e-002	4.980087e+000	1.439680e-001
7.952744759722305e-004	3.769929e-002	4.979081e+000	1.439696e-001
7.952751228392109e-004	3.777311e-002	4.977185e+000	1.439737e-001
7.952758747858061e-004	3.786110e-002	4.975064e+000	1.439791e-001
7.952773786789964e-004	3.803150e-002	4.970924e+000	1.439902e-001
7.952799183595132e-004	3.828248e-002	4.963452e+000	1.440103e-001
7.952818681903804e-004	3.834905e-002	4.954450e+000	1.440313e-001
7.952834451221980e-004	3.819252e-002	4.940426e+000	1.440504e-001
7.952851261315287e-004	3.789865e-002	4.917648e+000	1.440622e-001
7.952867844563152e-004	3.772991e-002	4.890297e+000	1.440668e-001
7.952885598033183e-004	3.786069e-002	4.857036e+000	1.440713e-001
7.952921104973245e-004	3.900813e-002	4.782943e+000	1.440808e-001
7.952974211195968e-004	4.257374e-002	4.662717e+000	1.440926e-001
7.953029968442394e-004	4.941694e-002	4.530074e+000	1.440937e-001
7.953088926218784e-004	6.300128e-002	4.389557e+000	1.440573e-001
7.953153676363471e-004	9.117257e-002	4.244088e+000	1.439066e-001
7.953199198948473e-004	1.298806e-001	4.157391e+000	1.436051e-001
7.953234980571387e-004	1.893312e-001	4.113412e+000	1.431254e-001
7.953276980488275e-004	2.979958e-001	4.093763e+000	1.426093e-001
7.953314507387291e-004	4.140013e-001	4.091441e+000	1.425051e-001
7.953354448401776e-004	5.411224e-001	4.091653e+000	1.425246e-001
7.953395390597880e-004	6.713029e-001	4.091475e+000	1.425044e-001
7.953477274990088e-004	9.329146e-001	4.091492e+000	1.424842e-001
7.953603915502335e-004	1.338714e+000	4.091417e+000	1.424179e-001
7.953753079042282e-004	1.818963e+000	4.091282e+000	1.422938e-001
7.953948622923306e-004	2.456328e+000	4.090825e+000	1.420154e-001
7.954176706696496e-004	3.226640e+000	4.089539e+000	1.414023e-001
7.954345895316067e-004	3.848318e+000	4.087322e+000	1.404414e-001
7.954456184142624e-004	4.317853e+000	4.084385e+000	1.391490e-001
7.954543604917160e-004	4.758915e+000	4.080579e+000	1.373216e-001
7.954604920445283e-004	5.114180e+000	4.076543e+000	1.349195e-001
7.954634499491277e-004	5.297703e+000	4.070834e+000	1.293115e-001
7.954652423608794e-004	5.402378e+000	4.058722e+000	1.166228e-001
7.954664360680057e-004	5.457845e+000	4.039752e+000	1.001004e-001
7.954677890795043e-004	5.503009e+000	4.005520e+000	7.755024e-002
7.954694103601491e-004	5.540760e+000	3.952844e+000	5.447109e-002
7.954715361541937e-004	5.574028e+000	3.872387e+000	3.519543e-002
7.954738456466021e-004	5.598277e+000	3.777096e+000	2.538358e-002
7.954761216695473e-004	5.614468e+000	3.678934e+000	2.191458e-002
7.954791634373563e-004	5.629374e+000	3.545928e+000	2.013029e-002
7.954838088741637e-004	5.644684e+000	3.346725e+000	1.841140e-002
7.954930997477784e-004	5.664642e+000	2.969444e+000	1.563222e-002
7.955024304275230e-004	5.677885e+000	2.624300e+000	1.325207e-002
7.955121365389265e-004	5.687029e+000	2.308494e+000	1.114744e-002
7.955221354773259e-004	5.693600e+000	2.031032e+000	9.330451e-003
7.955359503939801e-004	5.699995e+000	1.714538e+000	7.278002e-003
7.955505680169059e-004	5.704791e+000	1.446399e+000	5.541906e-003
7.955649348387607e-004	5.708067e+000	1.244099e+000	4.223955e-003
7.955819356126586e-004	5.710779e+000	1.064353e+000	3.038508e-003
7.955977805698256e-004	5.712526e+000	9.425499e-001	2.225637e-003
7.956185760479844e-004	5.714027e+000	8.327680e-001	1.493251e-003
7.956442365233754e-004	5.715178e+000	7.429014e-001	9.132823e-004
7.956698567779540e-004	5.715809e+000	6.863512e-001	5.724577e-004
7.957002416154662e-004	5.716131e+000	6.457155e-001	3.534756e-004
7.957406499365941e-004	5.716203e+000	6.133773e-001	2.037641e-004
7.957921885959425e-004	5.716024e+000	5.893164e-001	1.145031e-004
7.958590227887828e-004	5.715608e+000	5.712804e-001	6.489232e-005
7.959476481297977e-004	5.714955e+000	5.570502e-001	3.850157e-005
7.960775325988375e-004	5.713940e+000	5.440576e-001	2.284422e-005
7.962573567210160e-004	5.712492e+000	5.323334e-001	1.390483e-005
7.965267490330112e-004	5.710239e+000	5.206805e-001	8.092687e-006
7.969820746099084e-004	5.706209e+000	5.073724e-001	3.887429e-006
7.976718633848700e-004	5.699500e+000	4.933164e-001	9.291658e-007
7.986718633848700e-004	5.688736e+000	4.776861e-001	-1.435541e-006
7.990160000000001e-004	5.684618e+000	4.730494e-001	-2.001242e-006
7.993277267697401e-004	5.680573e+000	4.691376e-001	-2.691612e-006
7.993925464605201e-004	5.679692e+000	4.683339e-001	-2.719777e-006
7.995221858420801e-004	5.677853e+000	4.667331e-001	-2.734586e-006
7.997814646052002e-004	5.674077e+000	4.635305e-001	1.245403e-005
7.997824646052002e-004	5.674062e+000	4.635184e-001	4.780154e-006
7.997844646052002e-004	5.674032e+000	4.634939e-001	-6.989896e-006
7.997884646052003e-004	5.673972e+000	4.634441e-001	-1.401480e-006
7.997964646052004e-004	5.673850e+000	4.633451e-001	-4.130052e-006
7.998124646052007e-004	5.673606e+000	4.631466e-001	-2.817581e-006
7.998444646052012e-004	5.673114e+000	4.627491e-001	-3.535208e-006
7.999084646052022e-004	5.672123e+000	4.619536e-001	-1.678680e-005
7.999094646052022e-004	5.672108e+000	4.619409e-001	-1.033919e-005
7.999114646052022e-004	5.672076e+000	4.619157e-001	-1.924442e-007
7.999154646052023e-004	5.672014e+000	4.618660e-001	-4.996444e-006
7.999234646052024e-004	5.671888e+000	4.617661e-001	-2.677519e-006
7.999394646052027e-004	5.671636e+000	4.615664e-001	-3.854666e-006
7.999714646052032e-004	5.671130e+000	4.611669e-001	-1.484177e-005
7.999724646052032e-004	5.671114e+000	4.611543e-001	-9.478817e-006
7.999744646052032e-004	5.671082e+000	4.611289e-001	-7.515239e-007
7.999784646052033e-004	5.671018e+000	4.610790e-001	-4.714949e-006
7.999855549149611e-004	5.670905e+000	4.609901e-001	-2.806172e-006
7.999997355344768e-004	5.670678e+000	4.608122e-001	5.764906e-006
8.000007355344768e-004	5.670662e+000	4.607998e-001	1.542100e-006
8.000027355344768e-004	5.670630e+000	4.607750e-001	-5.975848e-006
8.000067355344769e-004	5.670566e+000	4.607248e-001	-4.611746e-006
8.000094674134819e-004	5.670522e+000	4.606903e-001	1.243804e-006
8.000105362419900e-004	5.670505e+000	4.606769e-001	4.847486e-007
8.000126738990063e-004	5.670471e+000	4.606501e-001	4.234525e-007
8.000136738990063e-004	5.670455e+000	4.606382e-001	-1.700353e-005
8.000140000000000e-004	5.670450e+000	4.606340e-001	-1.430131e-005
8.000146522019876e-004	5.670439e+000	4.606255e-001	-5.740673e-006
8.000151345825002e-004	5.670431e+000	4.606188e-001	1.293731e-005
8.000152778761325e-004	5.670429e+000	4.606172e-001	8.198364e-006
8.000155170727999e-004	5.670425e+000	4.606146e-001	-3.255169e-006
8.000157094776656e-004	5.670422e+000	4.606123e-001	-7.347988e-006
8.000158028805309e-004	5.670420e+000	4.606104e-001	5.315945e-006
8.000158131942695e-004	5.670420e+000	4.606104e-001	5.396676e-006
8.000158338217466e-004	5.670420e+000	4.606105e-001	-2.335193e-007
8.000158567689609e-004	5.670420e+000	4.606103e-001	-2.675057e-006
8.000158823682098e-004	5.670419e+000	4.606100e-001	-3.354679e-006
8.000159335667077e-004	5.670418e+000	4.606093e-001	-3.579288e-006
8.000160000000001e-004	5.670417e+000	4.606084e-001	-3.598999e-006
8.000160066433293e-004	5.670417e+000	4.606105e-001	-3.780533e-006
8.000160199299878e-004	5.670417e+000	4.606169e-001	-4.461434e-006
8.000160347269698e-004	5.670417e+000	4.606284e-001	-5.912605e-006
8.000160516076235e-004	5.670416e+000	4.606496e-001	-8.975863e-006
8.000160853689311e-004	5.670416e+000	4.607187e-001	-2.010536e-005
8.000161528915461e-004	5.670417e+000	4.609544e-001	-6.025855e-005
8.000162737034958e-004	5.670420e+000	4.616560e-001	-1.811561e-004
8.000164218178808e-004	5.670428e+000	4.630477e-001	-4.165433e-004
8.000166249443148e-004	5.670444e+000	4.658230e-001	-8.733322e-004
8.000167609018220e-004	5.670461e+000	4.684006e-001	-1.279979e-003
8.000170000000001e-004	5.670496e+000	4.739443e-001	-2.128828e-003
8.000170239098179e-004	5.670501e+000	4.745917e-001	-2.223980e-003
8.000170717294535e-004	5.670509e+000	4.758672e-001	-2.407203e-003
8.000171673687248e-004	5.670525e+000	4.783104e-001	-2.735433e-003
8.000173586472673e-004	5.670553e+000	4.827744e-001	-3.248502e-003
8.000177412043522e-004	5.670600e+000	4.906146e-001	-3.925155e-003
8.000181414017791e-004	5.670639e+000	4.976991e-001	-4.295062e-003
8.000186202233033e-004	5.670676e+000	5.051919e-001	-4.456515e-003
8.000190560155428e-004	5.670706e+000	5.115548e-001	-4.486058e-003
8.000196635855151e-004	5.670745e+000	5.201755e-001	-4.473192e-003
8.000208437483629e-004	5.670827e+000	5.381837e-001	-4.650083e-003
8.000216980848648e-004	5.670923e+000	5.565286e-001	-5.510321e-003
8.000226766987683e-004	5.671105e+000	5.882735e-001	-7.747082e-003
8.000234365455476e-004	5.671302e+000	6.216748e-001	-1.011550e-002
8.000242899666581e-004	5.671570e+000	6.673552e-001	-1.286622e-002
8.000253333506413e-004	5.671937e+000	7.317363e-001	-1.576289e-002
8.000272977951304e-004	5.672676e+000	8.657651e-001	-2.010183e-002
8.000282985239005e-004	5.673061e+000	9.380241e-001	-2.169176e-002
8.000289740694138e-004	5.673315e+000	9.875874e-001	-2.227821e-002
8.000297720733304e-004	5.673601e+000	1.045306e+000	-2.256117e-002
8.000305120624105e-004	5.673855e+000	1.098324e+000	-2.266036e-002
8.000312440108978e-004	5.674100e+000	1.150357e+000	-2.267330e-002
8.000319764875195e-004	5.674335e+000	1.201711e+000	-2.258635e-002
8.000328065349419e-004	5.674588e+000	1.258844e+000	-2.238062e-002
8.000336810427498e-004	5.674841e+000	1.317888e+000	-2.210072e-002
8.000346903930014e-004	5.675119e+000	1.384705e+000	-2.175507e-002
8.000358649865846e-004	5.675420e+000	1.460428e+000	-2.135003e-002
8.000382141737510e-004	5.675961e+000	1.606174e+000	-2.055196e-002
8.000415299935029e-004	5.676610e+000	1.800242e+000	-1.947212e-002
8.000467002803410e-004	5.677394e+000	2.077969e+000	-1.790670e-002
8.000535907168090e-004	5.678112e+000	2.408929e+000	-1.602095e-002
8.000613814882909e-004	5.678563e+000	2.734630e+000	-1.414557e-002
8.000703856457924e-004	5.678716e+000	3.054552e+000	-1.228302e-002
8.000808048336816e-004	5.678541e+000	3.361016e+000	-1.047023e-002
8.000941918475128e-004	5.677336e+000	3.671819e+000	-5.184693e-003
8.001142682012210e-004	5.671630e+000	4.036290e+000	2.424975e-002
8.001224268145892e-004	5.663935e+000	4.150964e+000	6.231106e-002
8.001291314872842e-004	5.645805e+000	4.219627e+000	1.148721e-001
8.001384545661823e-004	5.592895e+000	4.286156e+000	1.854549e-001
8.001416942341732e-004	5.550545e+000	4.291801e+000	1.884265e-001
8.001434535693831e-004	5.502111e+000	4.278011e+000	1.642821e-001
8.001443900070987e-004	5.456402e+000	4.257835e+000	1.328030e-001
8.001450320258984e-004	5.411998e+000	4.235544e+000	1.045857e-001
8.001458711756283e-004	5.348906e+000	4.203087e+000	7.517024e-002
8.001461632864544e-004	5.330573e+000	4.194185e+000	6.975377e-002
8.001466128593594e-004	5.309428e+000	4.185198e+000	6.586875e-002
8.001471128141650e-004	5.291080e+000	4.178667e+000	6.337824e-002
8.001478434209527e-004	5.270433e+000	4.173259e+000	6.160400e-002
8.001486176996161e-004	5.252913e+000	4.170446e+000	6.070253e-002
8.001499097079102e-004	5.227962e+000	4.168586e+000	6.012179e-002
8.001511530806672e-004	5.205778e+000	4.167940e+000	5.987332e-002
8.001536398261811e-004	5.163106e+000	4.167545e+000	5.967103e-002
8.001560756143568e-004	5.122117e+000	4.167335e+000	5.952660e-002
8.001609471907081e-004	5.041858e+000	4.167030e+000	5.931334e-002
8.001665317910827e-004	4.952708e+000	4.166726e+000	5.909406e-002
8.001777009918319e-004	4.783256e+000	4.166184e+000	5.871772e-002
8.001941950340556e-004	4.553196e+000	4.165491e+000	5.824332e-002
8.002240428539064e-004	4.181106e+000	4.164495e+000	5.756143e-002
8.002538640024698e-004	3.853437e+000	4.163808e+000	5.704680e-002
8.002957214674418e-004	3.445261e+000	4.163253e+000	5.652400e-002
8.003449932901318e-004	3.003655e+000	4.163000e+000	5.609629e-002
8.004169320493928e-004	2.392820e+000	4.163147e+000	5.572878e-002
8.005150383734198e-004	1.581502e+000	4.164085e+000	5.559516e-002
